cell_id,A_E2SFCA,A_per_10k,pop
4021,0.0001087669685,1.087669685,41
4022,0.0001021730772,1.021730772,2
4023,9.38624929e-05,0.938624929,0
4024,8.432646377e-05,0.8432646377,159
4025,7.408868394e-05,0.7408868394,0
4026,6.365844404e-05,0.6365844404,8
4027,5.349044726e-05,0.5349044726,0
4028,4.395541644e-05,0.4395541644,0
4029,3.532355313e-05,0.3532355313,0
4030,2.776080125e-05,0.2776080125,44
4031,2.133609948e-05,0.2133609948,443
4032,4.695118414e-05,0.4695118414,0
4033,5.358844492e-05,0.5358844492,0
4034,6.209978493e-05,0.6209978493,0
4035,7.303734941e-05,0.7303734941,0
4036,8.982431541e-05,0.8982431541,0
4037,0.0001085015651,1.085015651,0
4038,0.0001313381634,1.313381634,0
4039,0.0001584521936,1.584521936,0
4040,0.0001896416454,1.896416454,0
4041,0.0002243340246,2.243340246,0
4042,0.0002615691979,2.615691979,0
4043,0.0003000233696,3.000233696,0
4044,0.0003380772077,3.380772077,0
4045,0.0003739249952,3.739249952,0
4046,0.0004091022135,4.091022135,0
4047,0.0004350478891,4.350478891,0
4048,0.000456742539,4.56742539,0
4049,0.0004722862395,4.722862395,0
4050,0.000478918063,4.78918063,0
4051,0.0004800734921,4.800734921,0
4052,0.000473116904,4.73116904,0
4053,0.0004606956411,4.606956411,0
4054,0.0004442772925,4.442772925,0
4055,0.0004262725985,4.262725985,0
4056,0.0004068515025,4.068515025,0
4057,0.000387916902,3.87916902,0
4058,0.0003704377693,3.704377693,0
4059,0.0003549648354,3.549648354,0
4060,0.0003416117166,3.416117166,0
4061,0.0003300916543,3.300916543,0
4062,0.000319801888,3.19801888,0
4063,0.0003099416745,3.099416745,12
4064,0.0002996461618,2.996461618,419
4065,0.0002881172153,2.881172153,0
4066,0.0002747339633,2.747339633,14
4067,0.0002640543573,2.640543573,2
4068,0.0002456367585,2.456367585,0
4069,0.0002268311168,2.268311168,13
4070,0.0002091186601,2.091186601,0
4071,0.0001904244286,1.904244286,0
4072,0.0001715795098,1.715795098,4
4073,0.0001510830789,1.510830789,478
4074,0.0001348678727,1.348678727,335
4075,0.0001190591447,1.190591447,0
4076,0.0001062217507,1.062217507,0
4077,9.511849249e-05,0.9511849249,0
4078,9.072127439e-05,0.9072127439,0
4079,8.535525088e-05,0.8535525088,0
4080,8.225676673e-05,0.8225676673,2
4081,8.144992374e-05,0.8144992374,0
4082,8.302395985e-05,0.8302395985,0
4083,9.138730379e-05,0.9138730379,0
4084,9.964136969e-05,0.9964136969,0
4085,0.0001113332884,1.113332884,4
4086,0.000127787644,1.27787644,0
4087,0.0001498546906,1.498546906,0
4088,0.0001748258291,1.748258291,0
4089,0.0002053075549,2.053075549,0
4090,0.0002394395893,2.394395893,0
4091,0.000276332965,2.76332965,0
4092,0.0003147052276,3.147052276,1
4093,0.0003529430452,3.529430452,0
4094,0.0003892094836,3.892094836,0
4095,0.0004231160604,4.231160604,0
4096,0.0004464396113,4.464396113,0
4097,0.0004676384348,4.676384348,0
4098,0.0004802044068,4.802044068,0
4099,0.0004835102095,4.835102095,0
4100,0.0004774755447,4.774755447,2
4101,0.0004625651892,4.625651892,0
4102,0.0004397340248,4.397340248,0
4103,0.0004109468049,4.109468049,5
4104,0.0003766488489,3.766488489,0
4105,0.0003391000819,3.391000819,0
4106,0.0003000017972,3.000017972,1
4107,0.0002618547059,2.618547059,0
4108,0.0002246015009,2.246015009,0
4109,0.0001913583276,1.913583276,1
4110,0.0001608006201,1.608006201,21
4111,0.0001350333226,1.350333226,9
4112,0.0001132572429,1.132572429,8
4113,9.609179148e-05,0.9609179148,0
4114,8.346114106e-05,0.8346114106,0
4115,7.45776163e-05,0.745776163,18
4116,7.032630751e-05,0.7032630751,62
4117,6.558256465e-05,0.6558256465,0
4118,6.938937919e-05,0.6938937919,0
4119,7.327122001e-05,0.7327122001,0
4120,8.107818598e-05,0.8107818598,0
4121,8.950686571e-05,0.8950686571,0
4122,9.633569193e-05,0.9633569193,0
4123,0.0001047642522,1.047642522,10
4124,0.0001112081999,1.112081999,459
4125,0.0001164370614,1.164370614,22
4126,0.0001185973997,1.185973997,0
4127,0.0001193096534,1.193096534,11
4128,0.0001173794175,1.173794175,7
4129,0.0001129338452,1.129338452,5
4130,0.0001062605101,1.062605101,0
4131,9.777663209e-05,0.9777663209,88
4132,8.79859637e-05,0.879859637,497
4133,7.74295211e-05,0.774295211,1
4134,6.663682367e-05,0.6663682367,0
4135,5.608363906e-05,0.5608363906,6
4136,4.616064639e-05,0.4616064639,0
4137,3.715531594e-05,0.3715531594,159
4138,2.924711065e-05,0.2924711065,384
4139,2.251424729e-05,0.2251424729,370
4140,3.911986509e-05,0.3911986509,0
4141,4.596189882e-05,0.4596189882,0
4142,5.482339967e-05,0.5482339967,0
4143,6.622903093e-05,0.6622903093,0
4144,8.409784521e-05,0.8409784521,0
4145,0.000103631558,1.03631558,0
4146,0.0001274331244,1.274331244,0
4147,0.0001556127853,1.556127853,0
4148,0.0001879684007,1.879684007,1
4149,0.0002239345622,2.239345622,0
4150,0.0002625630819,2.625630819,0
4151,0.0003025429515,3.025429515,0
4152,0.0003422632889,3.422632889,0
4153,0.0003799169012,3.799169012,0
4154,0.0004147840988,4.147840988,0
4155,0.000444854093,4.44854093,0
4156,0.0004681717317,4.681717317,0
4157,0.0004837941494,4.837941494,0
4158,0.0004925868723,4.925868723,0
4159,0.0004940765591,4.940765591,0
4160,0.000487203618,4.87203618,0
4161,0.000474204306,4.74204306,0
4162,0.0004564693416,4.564693416,0
4163,0.0004355476289,4.355476289,0
4164,0.0004138138852,4.138138852,0
4165,0.0003912701902,3.912701902,0
4166,0.0003696227085,3.696227085,0
4167,0.0003496011862,3.496011862,0
4168,0.0003315332453,3.315332453,0
4169,0.0003153647739,3.153647739,0
4170,0.0003007258709,3.007258709,0
4171,0.0002870302969,2.870302969,0
4172,0.0002735925822,2.735925822,0
4173,0.0002597456102,2.597456102,0
4174,0.0002496842472,2.496842472,4
4175,0.0002354235927,2.354235927,8
4176,0.0002151116305,2.151116305,3
4177,0.0002010769859,2.010769859,0
4178,0.0001860456028,1.860456028,0
4179,0.0001706857513,1.706857513,0
4180,0.0001556518707,1.556518707,0
4181,0.0001376154647,1.376154647,0
4182,0.0001260451842,1.260451842,0
4183,0.000115703113,1.15703113,0
4184,0.0001067544825,1.067544825,0
4185,9.917059887e-05,0.9917059887,0
4186,9.822127248e-05,0.9822127248,0
4187,9.712338006e-05,0.9712338006,0
4188,9.642616109e-05,0.9642616109,0
4189,9.75119115e-05,0.975119115,0
4190,0.000102760613,1.02760613,0
4191,0.0001090231694,1.090231694,0
4192,0.0001150469631,1.150469631,2
4193,0.0001302646993,1.302646993,0
4194,0.0001492188352,1.492188352,0
4195,0.0001724795006,1.724795006,0
4196,0.0002003691977,2.003691977,0
4197,0.0002328609043,2.328609043,0
4198,0.0002695038995,2.695038995,0
4199,0.000309387357,3.09387357,0
4200,0.0003499026667,3.499026667,0
4201,0.0003920052511,3.920052511,10
4202,0.0004336497507,4.336497507,0
4203,0.000470424482,4.70424482,0
4204,0.0005012900991,5.012900991,0
4205,0.0005207681144,5.207681144,0
4206,0.0005360143398,5.360143398,2
4207,0.0005410503869,5.410503869,1
4208,0.0005357153383,5.357153383,0
4209,0.0005211460634,5.211460634,26
4210,0.0004970635096,4.970635096,2
4211,0.0004654754529,4.654754529,3
4212,0.0004281162856,4.281162856,0
4213,0.0003868705768,3.868705768,5
4214,0.0003436205512,3.436205512,0
4215,0.0003009596411,3.009596411,0
4216,0.0002591407462,2.591407462,0
4217,0.0002222180524,2.222180524,2
4218,0.0001875170446,1.875170446,0
4219,0.0001572963524,1.572963524,0
4220,0.0001319438616,1.319438616,7
4221,0.0001116023134,1.116023134,34
4222,9.621271127e-05,0.9621271127,8
4223,8.555433078e-05,0.8555433078,0
4224,7.9276798e-05,0.79276798,0
4225,7.692288468e-05,0.7692288468,0
4226,7.466812989e-05,0.7466812989,0
4227,7.958594185e-05,0.7958594185,0
4228,8.471849709e-05,0.8471849709,0
4229,9.284654023e-05,0.9284654023,17
4230,9.921115978e-05,0.9921115978,12
4231,0.0001076931139,1.076931139,6
4232,0.0001148175708,1.148175708,30
4233,0.0001200798435,1.200798435,5
4234,0.0001220263123,1.220263123,0
4235,0.0001223267586,1.223267586,0
4236,0.0001205416607,1.205416607,2
4237,0.0001161625717,1.161625717,3
4238,0.0001094732876,1.094732876,6
4239,0.0001008933439,1.008933439,0
4240,9.09345192e-05,0.909345192,0
4241,8.015052973e-05,0.8015052973,0
4242,6.90867583e-05,0.690867583,9
4243,5.82362544e-05,0.582362544,3
4244,4.800667578e-05,0.4800667578,5
4245,3.870069534e-05,0.3870069534,4
4246,3.05101375e-05,0.305101375,56
4247,2.352215625e-05,0.2352215625,153
4248,1.773441829e-05,0.1773441829,599
4249,3.279752593e-05,0.3279752593,0
4250,3.971812885e-05,0.3971812885,0
4251,4.874494289e-05,0.4874494289,0
4252,6.03759411e-05,0.603759411,0
4253,7.903564524e-05,0.7903564524,0
4254,9.908126872e-05,0.9908126872,0
4255,0.0001234611851,1.234611851,0
4256,0.0001522869079,1.522869079,0
4257,0.0001853673068,1.853673068,0
4258,0.0002221571693,2.221571693,0
4259,0.000261735122,2.61735122,0
4260,0.0003028191167,3.028191167,0
4261,0.0003438234459,3.438234459,0
4262,0.0003811200278,3.811200278,0
4263,0.0004170166609,4.170166609,0
4264,0.0004511537273,4.511537273,0
4265,0.000476028708,4.76028708,0
4266,0.0004931803479,4.931803479,7
4267,0.0005020373878,5.020373878,0
4268,0.0005025507263,5.025507263,0
4269,0.000498521449,4.98521449,0
4270,0.000485288846,4.85288846,0
4271,0.0004666197857,4.666197857,0
4272,0.0004440139631,4.440139631,0
4273,0.0004190187383,4.190187383,0
4274,0.000393079243,3.93079243,0
4275,0.0003684605616,3.684605616,0
4276,0.0003442625653,3.442625653,0
4277,0.0003218191722,3.218191722,0
4278,0.0003013054377,3.013054377,0
4279,0.0002825824621,2.825824621,0
4280,0.0002652776096,2.652776096,0
4281,0.0002488843225,2.488843225,0
4282,0.0002372306694,2.372306694,0
4283,0.0002229559982,2.229559982,0
4284,0.0002088264209,2.088264209,0
4285,0.0001925136683,1.925136683,0
4286,0.0001777015029,1.777015029,0
4287,0.0001654904975,1.654904975,0
4288,0.0001536112781,1.536112781,0
4289,0.0001414637833,1.414637833,0
4290,0.000131830515,1.31830515,0
4291,0.0001215977681,1.215977681,5
4292,0.0001155822557,1.155822557,0
4293,0.0001121494853,1.121494853,0
4294,0.0001085383675,1.085383675,0
4295,0.0001113708037,1.113708037,0
4296,0.0001117605107,1.117605107,0
4297,0.0001133218343,1.133218343,0
4298,0.000116077361,1.16077361,0
4299,0.0001228149887,1.228149887,0
4300,0.000129239704,1.29239704,0
4301,0.0001376437655,1.376437655,0
4302,0.0001530018829,1.530018829,0
4303,0.0001721968935,1.721968935,0
4304,0.0001959342516,1.959342516,0
4305,0.0002246558552,2.246558552,0
4306,0.0002584271597,2.584271597,0
4307,0.0002968502082,2.968502082,0
4308,0.0003390178379,3.390178379,0
4309,0.0003835205397,3.835205397,0
4310,0.000429787747,4.29787747,5
4311,0.000472357604,4.72357604,4
4312,0.0005126822779,5.126822779,1
4313,0.0005469393566,5.469393566,0
4314,0.000573139704,5.73139704,0
4315,0.0005863748619,5.863748619,0
4316,0.0005941223356,5.941223356,0
4317,0.0005900545336,5.900545336,0
4318,0.0005751179092,5.751179092,3
4319,0.0005503028143,5.503028143,2
4320,0.0005170932709,5.170932709,3
4321,0.0004773223377,4.773223377,774
4322,0.0004330074341,4.330074341,0
4323,0.0003861857532,3.861857532,6
4324,0.0003394031407,3.394031407,8
4325,0.0002955172753,2.955172753,3
4326,0.0002529382323,2.529382323,0
4327,0.0002142689587,2.142689587,0
4328,0.0001802835879,1.802835879,1
4329,0.0001514452357,1.514452357,12
4330,0.0001279465302,1.279465302,0
4331,0.0001097559065,1.097559065,0
4332,9.666151357e-05,0.9666151357,0
4333,8.830748458e-05,0.8830748458,0
4334,8.422065022e-05,0.8422065022,7
4335,8.091013133e-05,0.8091013133,0
4336,8.466534448e-05,0.8466534448,0
4337,8.817234674e-05,0.8817234674,0
4338,9.581839908e-05,0.9581839908,5
4339,0.0001037771457,1.037771457,5
4340,0.0001099308224,1.099308224,0
4341,0.0001170255613,1.170255613,0
4342,0.0001223072142,1.223072142,0
4343,0.0001253536685,1.253536685,0
4344,0.000124965857,1.24965857,0
4345,0.0001231892676,1.231892676,0
4346,0.0001183169812,1.183169812,0
4347,0.0001116739856,1.116739856,0
4348,0.0001030776391,1.030776391,0
4349,9.304299927e-05,0.9304299927,0
4350,8.213135569e-05,0.8213135569,10
4351,7.089891222e-05,0.7089891222,41
4352,5.985144809e-05,0.5985144809,26
4353,4.940984191e-05,0.4940984191,31
4354,3.988918481e-05,0.3988918481,0
4355,3.149190406e-05,0.3149190406,1
4356,2.431329906e-05,0.2431329906,491
4357,1.835647198e-05,0.1835647198,194
4358,1.355295557e-05,0.1355295557,116
4359,2.775025713e-05,0.2775025713,0
4360,3.463172455e-05,0.3463172455,0
4361,4.36528066e-05,0.436528066,0
4362,5.823018419e-05,0.5823018419,0
4363,7.444223096e-05,0.7444223096,0
4364,9.46683795e-05,0.946683795,0
4365,0.0001192504136,1.192504136,0
4366,0.0001483080445,1.483080445,0
4367,0.0001816701219,1.816701219,0
4368,0.0002188227303,2.188227303,0
4369,0.0002588844883,2.588844883,0
4370,0.0003006172774,3.006172774,0
4371,0.0003407296128,3.407296128,0
4372,0.0003814078321,3.814078321,2
4373,0.0004184992683,4.184992683,0
4374,0.0004535014138,4.535014138,0
4375,0.0004797931621,4.797931621,0
4376,0.0004984171684,4.984171684,0
4377,0.0005086822,5.086822,5
4378,0.0005104027988,5.104027988,5
4379,0.0005039051409,5.039051409,0
4380,0.0004920119173,4.920119173,0
4381,0.0004739859613,4.739859613,0
4382,0.0004501547897,4.501547897,0
4383,0.0004232234603,4.232234603,0
4384,0.0003946837096,3.946837096,0
4385,0.0003658565378,3.658565378,0
4386,0.0003387356006,3.387356006,0
4387,0.0003124138206,3.124138206,0
4388,0.0002880144567,2.880144567,0
4389,0.0002656192004,2.656192004,0
4390,0.0002450604985,2.450604985,0
4391,0.0002260041752,2.260041752,0
4392,0.0002136251856,2.136251856,0
4393,0.0001987083616,1.987083616,1
4394,0.0001849025604,1.849025604,0
4395,0.0001701966263,1.701966263,0
4396,0.0001573153108,1.573153108,0
4397,0.0001469099514,1.469099514,0
4398,0.0001388120415,1.388120415,0
4399,0.0001319899786,1.319899786,0
4400,0.0001266438525,1.266438525,0
4401,0.0001205667954,1.205667954,45
4402,0.0001207459009,1.207459009,4
4403,0.0001204694838,1.204694838,0
4404,0.0001207931758,1.207931758,0
4405,0.0001272189378,1.272189378,0
4406,0.0001304857509,1.304857509,0
4407,0.0001342642264,1.342642264,0
4408,0.0001377676666,1.377676666,0
4409,0.0001459260384,1.459260384,0
4410,0.0001535845426,1.535845426,0
4411,0.0001629001897,1.629001897,0
4412,0.0001777975902,1.777975902,0
4413,0.0001965014854,1.965014854,0
4414,0.0002198640111,2.198640111,0
4415,0.0002484678172,2.484678172,0
4416,0.0002824980979,2.824980979,0
4417,0.0003216421487,3.216421487,0
4418,0.000365033141,3.65033141,0
4419,0.0004112507029,4.112507029,0
4420,0.0004599848699,4.599848699,3
4421,0.0005064564393,5.064564393,0
4422,0.0005493332728,5.493332728,0
4423,0.0005849987721,5.849987721,0
4424,0.0006146138139,6.146138139,0
4425,0.0006338156295,6.338156295,0
4426,0.0006390217592,6.390217592,0
4427,0.0006365258213,6.365258213,0
4428,0.0006223667962,6.223667962,0
4429,0.0005975080786,5.975080786,1
4430,0.000563450958,5.63450958,7
4431,0.0005220871213,5.220871213,7
4432,0.0004755275045,4.755275045,3
4433,0.0004266479111,4.266479111,0
4434,0.0003762541905,3.762541905,0
4435,0.0003289489155,3.289489155,0
4436,0.0002828666881,2.828666881,0
4437,0.0002406904191,2.406904191,0
4438,0.0002032944004,2.032944004,0
4439,0.0001712208649,1.712208649,1
4440,0.0001447202511,1.447202511,6
4441,0.000123799023,1.23799023,1
4442,0.0001082662719,1.082662719,9
4443,9.777322984e-05,0.9777322984,5
4444,9.184324527e-05,0.9184324527,27
4445,8.688119239e-05,0.8688119239,2
4446,8.938146763e-05,0.8938146763,0
4447,9.210697022e-05,0.9210697022,46
4448,9.839562516e-05,0.9839562516,30
4449,0.0001058436383,1.058436383,0
4450,0.0001114362863,1.114362863,16
4451,0.0001183546968,1.183546968,12
4452,0.0001235360169,1.235360169,11
4453,0.0001265422444,1.265422444,3
4454,0.0001270775714,1.270775714,0
4455,0.00012424771,1.2424771,3
4456,0.0001199274735,1.199274735,0
4457,0.0001127160251,1.127160251,8
4458,0.0001041860541,1.041860541,6
4459,9.417460229e-05,0.9417460229,0
4460,8.324485521e-05,0.8324485521,12
4461,7.195807274e-05,0.7195807274,53
4462,6.082740047e-05,0.6082740047,609
4463,5.028236459e-05,0.5028236459,327
4464,4.064694509e-05,0.4064694509,127
4465,3.213179466e-05,0.3213179466,0
4466,2.483910672e-05,0.2483910672,0
4467,1.877716146e-05,0.1877716146,32
4468,1.388084604e-05,0.1388084604,1167
4469,1.003443702e-05,0.1003443702,131
4470,7.093494035e-06,0.07093494035,563
4471,3.046507892e-05,0.3046507892,0
4472,3.932450323e-05,0.3932450323,0
4473,5.401034401e-05,0.5401034401,0
4474,7.011278862e-05,0.7011278862,0
4475,9.020252553e-05,0.9020252553,0
4476,0.0001146219179,1.146219179,0
4477,0.0001435034185,1.435034185,0
4478,0.0001767024527,1.767024527,0
4479,0.0002137452883,2.137452883,0
4480,0.0002517497797,2.517497797,0
4481,0.0002941017885,2.941017885,0
4482,0.000336722729,3.36722729,0
4483,0.0003779031156,3.779031156,0
4484,0.0004158246457,4.158246457,0
4485,0.0004514133258,4.514133258,0
4486,0.0004788957122,4.788957122,7
4487,0.0004988534209,4.988534209,3
4488,0.0005104846366,5.104846366,0
4489,0.0005134720034,5.134720034,0
4490,0.0005080010169,5.080010169,0
4491,0.0004947293515,4.947293515,0
4492,0.000476783786,4.76783786,0
4493,0.0004520748237,4.520748237,0
4494,0.0004236219297,4.236219297,0
4495,0.0003943078833,3.943078833,137
4496,0.000362953498,3.62953498,33
4497,0.0003319626417,3.319626417,121
4498,0.0003022388924,3.022388924,7
4499,0.0002753617551,2.753617551,0
4500,0.0002498416576,2.498416576,0
4501,0.0002265053717,2.265053717,0
4502,0.0002099846628,2.099846628,0
4503,0.0001925593814,1.925593814,0
4504,0.0001772849781,1.772849781,0
4505,0.0001603624692,1.603624692,4
4506,0.000150036797,1.50036797,0
4507,0.0001393862728,1.393862728,0
4508,0.0001332204768,1.332204768,0
4509,0.0001286709992,1.286709992,0
4510,0.000125887089,1.25887089,0
4511,0.0001264412901,1.264412901,0
4512,0.0001250602055,1.250602055,4
4513,0.0001285509518,1.285509518,0
4514,0.0001327270912,1.327270912,0
4515,0.0001371077103,1.371077103,0
4516,0.000147105018,1.47105018,0
4517,0.0001532614954,1.532614954,11
4518,0.0001585147961,1.585147961,0
4519,0.0001665198664,1.665198664,0
4520,0.0001733882292,1.733882292,0
4521,0.0001775700665,1.775700665,0
4522,0.0001906393797,1.906393797,0
4523,0.0002044287808,2.044287808,0
4524,0.0002218420027,2.218420027,0
4525,0.0002438902432,2.438902432,0
4526,0.0002713163599,2.713163599,0
4527,0.0003044517581,3.044517581,0
4528,0.000343102102,3.43102102,0
4529,0.0003864798465,3.864798465,0
4530,0.000434533422,4.34533422,1
4531,0.0004832882322,4.832882322,20
4532,0.0005313412601,5.313412601,0
4533,0.000576169976,5.76169976,5
4534,0.0006159110622,6.159110622,0
4535,0.0006457520446,6.457520446,0
4536,0.0006673093694,6.673093694,0
4537,0.0006738834931,6.738834931,0
4538,0.0006733267775,6.733267775,0
4539,0.0006605125019,6.605125019,1
4540,0.0006363455222,6.363455222,1
4541,0.0006023042171,6.023042171,10
4542,0.0005602937321,5.602937321,2
4543,0.0005132506193,5.132506193,5
4544,0.0004620883641,4.620883641,0
4545,0.0004095313766,4.095313766,0
4546,0.0003596638221,3.596638221,0
4547,0.0003108481662,3.108481662,0
4548,0.0002658199527,2.658199527,0
4549,0.0002255467254,2.255467254,0
4550,0.0001906498923,1.906498923,0
4551,0.0001614433034,1.614433034,5
4552,0.000137981069,1.37981069,0
4553,0.0001201054182,1.201054182,0
4554,0.000107488246,1.07488246,7
4555,9.966344234e-05,0.9966344234,604
4556,9.301169903e-05,0.9301169903,6
4557,9.408829861e-05,0.9408829861,21
4558,9.538568241e-05,0.9538568241,0
4559,0.0001012863097,1.012863097,0
4560,0.0001072900472,1.072900472,0
4561,0.0001121631024,1.121631024,3
4562,0.0001187422123,1.187422123,3
4563,0.0001236867589,1.236867589,6
4564,0.000126548335,1.26548335,0
4565,0.0001270166061,1.270166061,0
4566,0.0001240056798,1.240056798,0
4567,0.0001197818473,1.197818473,3
4568,0.0001131873855,1.131873855,148
4569,0.0001040819445,1.040819445,6
4570,9.419929154e-05,0.9419929154,0
4571,8.337038884e-05,0.8337038884,0
4572,7.215509733e-05,0.7215509733,769
4573,6.106779659e-05,0.6106779659,6691
4574,5.05413187e-05,0.505413187,861
4575,4.090430456e-05,0.4090430456,0
4576,3.237267757e-05,0.3237267757,0
4577,2.505384771e-05,0.2505384771,7
4578,1.89607489e-05,0.189607489,10
4579,1.40320403e-05,0.140320403,344
4580,1.015475583e-05,0.1015475583,0
4581,7.186220155e-06,0.07186220155,35
4582,4.97293715e-06,0.0497293715,54
4583,0.0001094171258,1.094171258,0
4584,0.000137723401,1.37723401,0
4585,0.0001681625325,1.681625325,0
4586,0.0002050234549,2.050234549,0
4587,0.000244928459,2.44928459,0
4588,0.0002867616732,2.867616732,0
4589,0.0003291064453,3.291064453,0
4590,0.0003703171007,3.703171007,0
4591,0.0004086222121,4.086222121,0
4592,0.0004422503781,4.422503781,4
4593,0.0004728050322,4.728050322,0
4594,0.0004938716114,4.938716114,0
4595,0.0005067483767,5.067483767,0
4596,0.0005109965888,5.109965888,944
4597,0.0005066661425,5.066661425,22
4598,0.0004942795134,4.942795134,0
4599,0.0004747722151,4.747722151,0
4600,0.0004514190991,4.514190991,0
4601,0.0004222647406,4.222647406,3
4602,0.0003903399842,3.903399842,0
4603,0.0003571107628,3.571107628,42
4604,0.0003238748902,3.238748902,5
4605,0.000291683889,2.91683889,2
4606,0.0002612998109,2.612998109,3
4607,0.0002331882214,2.331882214,2
4608,0.0002084729166,2.084729166,0
4609,0.0001912862464,1.912862464,0
4610,0.0001731446538,1.731446538,0
4611,0.0001579197948,1.579197948,0
4612,0.0001434926239,1.434926239,3
4613,0.0001345395191,1.345395191,0
4614,0.0001260485523,1.260485523,0
4615,0.000122835572,1.22835572,0
4616,0.0001218543304,1.218543304,0
4617,0.0001247697742,1.247697742,0
4618,0.0001286600676,1.286600676,0
4619,0.0001317547638,1.317547638,1
4620,0.000139987714,1.39987714,0
4621,0.0001486874308,1.486874308,0
4622,0.0001572052658,1.572052658,0
4623,0.0001700229075,1.700229075,0
4624,0.0001791855011,1.791855011,0
4625,0.0001873252309,1.873252309,178
4626,0.0001967113064,1.967113064,0
4627,0.0002027935728,2.027935728,0
4628,0.0002085586693,2.085586693,6
4629,0.0002205037051,2.205037051,0
4630,0.000232532594,2.32532594,0
4631,0.0002478413291,2.478413291,0
4632,0.0002676085564,2.676085564,0
4633,0.0002927531838,2.927531838,0
4634,0.00032377645,3.2377645,0
4635,0.0003606337838,3.606337838,0
4636,0.0004026555944,4.026555944,2
4637,0.0004501332476,4.501332476,2
4638,0.0004987168106,4.987168106,0
4639,0.0005471739528,5.471739528,0
4640,0.0005936278015,5.936278015,2
4641,0.0006342977828,6.342977828,1
4642,0.0006672433263,6.672433263,0
4643,0.0006904120526,6.904120526,3
4644,0.0007012793492,7.012793492,0
4645,0.000698514482,6.98514482,0
4646,0.0006875696493,6.875696493,3
4647,0.0006648261733,6.648261733,0
4648,0.00063169929,6.3169929,0
4649,0.0005908654509,5.908654509,2
4650,0.0005431391755,5.431391755,0
4651,0.0004913713463,4.913713463,0
4652,0.0004377545571,4.377545571,0
4653,0.0003856659328,3.856659328,0
4654,0.0003357393194,3.357393194,0
4655,0.0002886830245,2.886830245,0
4656,0.0002462274571,2.462274571,0
4657,0.0002090687964,2.090687964,0
4658,0.000177586723,1.77586723,0
4659,0.0001518906549,1.518906549,4
4660,0.0001318672841,1.318672841,0
4661,0.0001172227597,1.172227597,3
4662,0.0001075162631,1.075162631,3
4663,9.918740131e-05,0.9918740131,0
4664,9.870557719e-05,0.9870557719,2
4665,0.0001007758875,1.007758875,2
4666,0.0001032284531,1.032284531,0
4667,0.0001088490642,1.088490642,0
4668,0.0001120706325,1.120706325,0
4669,0.0001181369448,1.181369448,0
4670,0.0001226965101,1.226965101,0
4671,0.000125297198,1.25297198,0
4672,0.0001256190329,1.256190329,0
4673,0.0001235081688,1.235081688,38
4674,0.0001182505345,1.182505345,92
4675,0.0001117984109,1.117984109,1729
4676,0.0001034046248,1.034046248,176
4677,9.301248087e-05,0.9301248087,10
4678,8.241079846e-05,0.8241079846,48
4679,7.140198123e-05,0.7140198123,1678
4680,6.049489062e-05,0.6049489062,1795
4681,5.011970091e-05,0.5011970091,0
4682,4.060491824e-05,0.4060491824,3
4683,3.216831128e-05,0.3216831128,38
4684,2.492047986e-05,0.2492047986,55
4685,1.887826696e-05,0.1887826696,8
4686,1.398442152e-05,0.1398442152,4
4687,1.012984104e-05,0.1012984104,38
4688,7.175226032e-06,0.07175226032,0
4689,4.227011172e-06,0.04227011172,0
4690,2.874996483e-06,0.02874996483,0
4691,0.0001291577993,1.291577993,0
4692,0.0001610039109,1.610039109,0
4693,0.0001966557565,1.966557565,0
4694,0.0002354051809,2.354051809,0
4695,0.0002762178698,2.762178698,0
4696,0.000317762572,3.17762572,0
4697,0.0003584742287,3.584742287,0
4698,0.0003966477756,3.966477756,0
4699,0.0004305549314,4.305549314,0
4700,0.0004585726886,4.585726886,0
4701,0.0004829987164,4.829987164,0
4702,0.0004969222356,4.969222356,0
4703,0.0005023561747,5.023561747,21
4704,0.0004992253439,4.992253439,75
4705,0.0004879210055,4.879210055,1071
4706,0.0004692564065,4.692564065,2
4707,0.0004443861217,4.443861217,4
4708,0.0004165843055,4.165843055,0
4709,0.0003841201949,3.841201949,0
4710,0.0003499204933,3.499204933,0
4711,0.0003153545158,3.153545158,0
4712,0.0002815826152,2.815826152,0
4713,0.0002495010284,2.495010284,0
4714,0.0002197203928,2.197203928,0
4715,0.000197304223,1.97304223,0
4716,0.0001751973716,1.751973716,0
4717,0.000156626849,1.56626849,0
4718,0.0001400485005,1.400485005,2
4719,0.0001294293343,1.294293343,68
4720,0.0001220257865,1.220257865,0
4721,0.0001158281058,1.158281058,0
4722,0.0001155712305,1.155712305,0
4723,0.0001198182706,1.198182706,0
4724,0.0001256448026,1.256448026,0
4725,0.0001340172927,1.340172927,0
4726,0.0001436781342,1.436781342,0
4727,0.0001538587102,1.538587102,0
4728,0.0001671785804,1.671785804,0
4729,0.0001799503199,1.799503199,0
4730,0.000196972625,1.96972625,0
4731,0.0002089379616,2.089379616,0
4732,0.0002174928639,2.174928639,0
4733,0.0002284841533,2.284841533,0
4734,0.0002340968375,2.340968375,0
4735,0.0002415875306,2.415875306,105
4736,0.0002519231112,2.519231112,0
4737,0.0002615837678,2.615837678,0
4738,0.0002740203106,2.740203106,0
4739,0.0002905819484,2.905819484,231
4740,0.0003123741648,3.123741648,0
4741,0.0003400867118,3.400867118,0
4742,0.0003738520191,3.738520191,0
4743,0.0004144042687,4.144042687,0
